,id,long,lang
226,4651,-0.29471880197525024,-0.00661390321329236
227,4654,0.16238471865653992,-0.016938520595431328
228,4655,0.5569838285446167,-0.7131787538528442
229,4656,0.5576446652412415,-0.7017085552215576
230,4658,-0.04175200313329697,-0.27557453513145447
231,4659,-0.03643183410167694,-0.2897126376628876
232,4660,-0.03944006934762001,-0.25932469964027405
233,4661,-0.045042503625154495,-0.25899919867515564
234,4663,-0.06979896873235703,0.7599278092384338
235,4664,-0.11782240122556686,-0.2333286553621292
236,4665,-0.13736672699451447,-0.22243773937225342
237,4666,0.3624148666858673,0.11489264667034149
238,4667,0.36012589931488037,0.12023010104894638
239,4670,-0.09494609385728836,0.2213437408208847
240,4671,-0.09873295575380325,0.22146175801753998
241,4672,-0.09512601792812347,0.2211264669895172
242,4673,-0.09438170492649078,0.22500523924827576
243,4675,-0.3992254436016083,0.05750610679388046
244,4677,-0.35789090394973755,-0.3988376259803772
245,4678,-0.3656255900859833,-0.4068332314491272
246,4679,-0.08736558258533478,0.2283836305141449
247,4680,-0.8026056885719299,0.024834943935275078
248,4681,-0.7804973721504211,0.023946834728121758
249,4682,0.559556782245636,0.5139667391777039
250,4684,0.24705646932125092,0.7698169946670532
251,4686,-0.41563642024993896,0.04593455418944359
252,4688,-0.4719395637512207,0.06506822258234024
253,4690,-0.07420580834150314,-0.8772116899490356
254,4691,-0.8983445763587952,-0.07267140597105026
255,4696,-0.06663527339696884,-0.872593879699707
256,4697,-0.021524958312511444,-0.3581852614879608
257,4698,-0.6456714868545532,-0.41428545117378235
258,4699,-0.6413598656654358,-0.4221465587615967
259,4700,-0.6335031390190125,-0.4121699631214142
260,4701,-0.6180878281593323,-0.4024025797843933
261,4705,-0.674455463886261,-0.06554058939218521
262,4710,-0.1055140420794487,0.2262394279241562
263,4716,0.5898585915565491,0.5652545094490051
264,4717,-0.13411282002925873,-0.21787549555301666
265,4720,-0.07622159272432327,0.8055453300476074
266,4724,-0.4126411974430084,0.04074041172862053
267,4726,0.23407858610153198,0.7588419914245605
268,4730,-0.1116197481751442,0.21790100634098053
269,635,0.6673393845558167,-0.6561071872711182
270,4732,-0.31653279066085815,0.7718133330345154
271,4733,-0.04721163958311081,-0.2626629173755646
272,4735,-0.842227578163147,-0.32873427867889404
273,4736,-0.8573399782180786,-0.3300732374191284
274,4737,0.06321091204881668,-0.006882315967231989
275,4739,0.3652621805667877,0.11014207452535629
276,4742,-0.047814492136240005,-0.25280851125717163
277,4743,-0.36905786395072937,-0.4101942479610443
278,4744,-0.11099430173635483,0.23040825128555298
279,4746,-0.6062467694282532,0.3860870599746704
280,4748,-0.06432754546403885,-0.3578125238418579
281,4749,-0.07195951044559479,-0.3481588661670685
282,3977,-0.0017449336592108011,-0.003279825672507286
283,4753,-0.40924498438835144,0.06106087565422058
284,4754,-0.6913298964500427,-0.06392771005630493
285,4755,-0.6761833429336548,-0.07154062390327454
286,4756,-0.7023000717163086,-0.07047013938426971
287,4757,-0.6961053013801575,-0.0760297104716301
288,4758,-0.6904615163803101,-0.07638989388942719
289,4759,-0.6940935850143433,-0.06868340075016022
290,4760,-0.11436096578836441,0.1985318809747696
291,4761,-0.10598188638687134,0.21779632568359375
292,4762,0.10147373378276825,0.030438223853707314
293,4893,0.9379922151565552,-0.0670018121600151
294,4785,-0.04400794953107834,-0.34187912940979004
295,4788,-0.325723797082901,-0.03706140071153641
296,4789,-0.03607691824436188,-0.25792744755744934
297,4791,-0.037427470088005066,-0.26317963004112244
298,4792,-0.07706891745328903,-0.3234423100948334
299,4793,-0.05278315767645836,-0.2783198058605194
300,4794,-0.053991273045539856,-0.27594122290611267
301,4795,-0.032968565821647644,-0.27504172921180725
302,4796,-0.12787853181362152,0.13299766182899475
303,4798,-0.12703686952590942,0.218407541513443
304,4799,-0.034564822912216187,-0.27170366048812866
305,4802,-0.47213515639305115,0.05282299965620041
306,4803,0.6785497665405273,-0.12587901949882507
307,4804,0.6607975959777832,-0.2265787124633789
308,4805,0.6494635343551636,-0.19861970841884613
309,4808,0.6081242561340332,-0.16272135078907013
310,4815,0.6580206751823425,-0.11259496957063675
311,4816,-0.035152189433574677,-0.31257936358451843
312,4817,-0.1354040950536728,0.07464668899774551
313,4822,-0.15288077294826508,0.20903129875659943
314,4823,-0.15555156767368317,0.21323539316654205
315,4824,0.05053016543388367,0.8116832971572876
316,4825,0.05493041127920151,0.8419889807701111
317,4826,0.5598767399787903,0.5353413224220276
318,4827,-0.06027371436357498,-0.27903085947036743
319,4828,-0.4173542261123657,0.05607675388455391
320,4829,-0.8355042338371277,-0.5210184454917908
321,4830,-0.04324854165315628,-0.27122658491134644
322,4831,0.10739118605852127,-0.03708499297499657
323,4832,-0.028007550165057182,-0.26470455527305603
324,4834,-0.040657591074705124,-0.3180769979953766
325,4835,-0.8608434796333313,-0.536827027797699
326,4840,-0.028689587488770485,-0.265042245388031
327,4841,0.8586549758911133,0.16702663898468018
328,4842,0.8480310440063477,0.17564666271209717
329,4843,0.8606075048446655,0.17423897981643677
330,4844,0.8472235202789307,0.16235564649105072
331,4845,0.8335888981819153,0.16574321687221527
332,4846,0.8475706577301025,0.1691570281982422
333,4847,0.10096246749162674,0.062096018344163895
334,4849,-0.05599205195903778,-0.25519272685050964
335,4855,-0.1488644778728485,0.21838684380054474
336,4856,-0.1339123547077179,0.21713188290596008
337,4858,-0.13394060730934143,0.21642284095287323
338,4861,-0.008703462779521942,0.86620032787323
339,4864,-0.008706795983016491,0.8917704224586487
340,4867,-0.2540060579776764,0.6894174814224243
341,4870,0.6974741220474243,0.2686123549938202
342,4873,-0.25602036714553833,0.7168196439743042
343,4874,-0.26434582471847534,0.6848011016845703
344,4875,-0.26665541529655457,0.6803184747695923
345,4876,-0.24939116835594177,0.6917291283607483
346,4877,-0.275042325258255,0.6943298578262329
347,4878,-0.26848462224006653,0.6656632423400879
348,4879,-0.07606268674135208,0.8325479626655579
349,4882,-0.10606253147125244,0.23182719945907593
350,4883,0.36605027318000793,0.12400316447019577
351,4885,-0.4128870666027069,0.044276151806116104
352,4886,-0.39672228693962097,0.02574540302157402
353,4888,-0.39934611320495605,0.04203147068619728
354,4889,-0.40443000197410583,0.04326535016298294
355,4890,-0.40835678577423096,0.028758268803358078
356,4892,0.9447963237762451,-0.05608506500720978
357,2845,0.531034529209137,0.5302995443344116
358,4894,-0.40827590227127075,0.05168086662888527
359,4895,-0.41126883029937744,0.03736788406968117
360,4897,-0.6650672554969788,0.42616963386535645
361,4898,-0.6449088454246521,0.41261982917785645
362,4902,-0.3959231674671173,0.030105387791991234
363,4904,-0.40207454562187195,0.02679433673620224
364,4907,-0.36323779821395874,-0.4005708396434784
365,4908,-0.10659266263246536,0.2328266203403473
366,4909,-0.10702574998140335,0.2347443401813507
367,4910,0.8567510843276978,-0.36317178606987
368,4911,0.8900448083877563,-0.38067883253097534
369,4912,-0.399447500705719,0.028406348079442978
370,4916,-0.36609503626823425,-0.06369884312152863
371,4917,-0.35207679867744446,-0.07474178820848465
372,4918,-0.3590083420276642,-0.07022900879383087
373,4919,0.31373029947280884,-0.8380856513977051
374,4920,-0.13859675824642181,-0.21321174502372742
375,4922,-0.397966593503952,0.012542673386633396
376,4948,-0.3519919514656067,-0.06660991162061691
377,4949,-0.005433796904981136,-0.33118754625320435
378,4951,0.26353719830513,0.7685191035270691
379,4952,-0.423312783241272,0.04197980463504791
380,4953,0.6450710892677307,-0.15633811056613922
381,4954,0.8499465584754944,-0.0074704485014081
382,4955,0.6726629734039307,-0.1751132607460022
383,4956,-0.45334023237228394,0.03937673568725586
384,4959,-0.04235003516077995,-0.2854464650154114
385,4962,-0.31372424960136414,0.2724936902523041
386,4963,0.37912580370903015,0.6478095650672913
387,4965,0.8401087522506714,-0.0038337870500981808
388,4966,0.6636815071105957,-0.1585942655801773
389,4967,0.8466836810112,0.0007700133137404919
390,4969,0.8185269832611084,-0.007323136553168297
391,4979,-0.476576566696167,0.038825519382953644
392,4980,0.08506610989570618,-0.04229987412691116
393,4981,0.08700086921453476,-0.04032208025455475
394,4982,0.6751595735549927,0.2684355080127716
395,4986,0.523698627948761,-0.558311939239502
396,4987,0.5283085107803345,-0.5643426179885864
397,4988,-0.4937048852443695,-0.6433991193771362
398,4989,0.529889702796936,-0.551624059677124
399,4990,-0.49081239104270935,-0.6310191750526428
400,4991,0.5190100073814392,-0.5597225427627563
401,4993,0.5390334725379944,-0.5618047118186951
402,4994,0.5237056016921997,-0.5680112838745117
403,4995,0.5254355669021606,-0.5533245205879211
404,4996,0.5364488959312439,-0.5713135004043579
405,4997,0.5416321158409119,-0.5498919486999512
406,4999,0.5360406637191772,-0.5666513442993164
407,5000,0.5198336839675903,-0.5654768347740173
408,5001,0.5318675637245178,-0.5613700747489929
409,5002,0.533599853515625,-0.5556429028511047
410,5003,-0.10665051639080048,0.22244083881378174
411,5014,-0.03796032816171646,-0.2620254158973694
412,5015,-0.4061944782733917,0.02452905662357807
413,5020,0.07751689106225967,-0.1108374148607254
414,5021,-0.30699464678764343,0.27960142493247986
415,5022,-0.5418688654899597,0.043328478932380676
416,5023,-0.13670910894870758,0.3808008134365082
417,5024,-0.14161249995231628,0.3891947865486145
418,5028,-0.3543351888656616,-0.4015998840332031
419,5033,-0.047938328236341476,-0.26658540964126587
420,5035,-0.31677770614624023,0.27631378173828125
421,5038,0.6691712737083435,-0.13371504843235016
422,5045,0.654485285282135,-0.13626708090305328
423,5048,-0.04432036355137825,-0.2653294503688812
424,5049,-0.40244123339653015,0.031307466328144073
425,5051,-0.3984077572822571,0.04938846081495285
426,5052,0.6500722765922546,-0.15153999626636505
427,5057,0.010294029489159584,0.04406503587961197
428,5060,-0.047144245356321335,-0.2709539234638214
429,5064,-0.003259436460211873,0.6805802583694458
430,5069,0.8435375690460205,-0.012735579162836075
431,5070,-0.18709900975227356,0.21311235427856445
432,5074,-0.064345583319664,0.3339751362800598
433,5077,-0.047147151082754135,-0.26114192605018616
434,5078,-0.039783671498298645,-0.2715335488319397
435,5080,-0.3142361640930176,0.8186244964599609
436,5081,0.20800863206386566,-0.8533194065093994
437,5082,0.6501443982124329,-0.14375890791416168
438,5083,0.6398213505744934,-0.13620451092720032
439,5085,-0.15340620279312134,0.22803698480129242
440,5087,0.2787303924560547,0.8061707019805908
441,5089,0.8159220218658447,-0.6191536784172058
442,5090,0.36209750175476074,0.10788224637508392
443,5091,0.3624345064163208,0.11365235596895218
444,5092,-0.32840585708618164,0.8534435629844666
445,5093,-0.12414877861738205,0.22813330590724945
446,5094,-0.1025041937828064,0.20511652529239655
447,5096,-0.8879683017730713,0.07784686982631683
448,5097,-0.9248145818710327,0.08069459348917007
449,5103,-0.11972068250179291,0.22378337383270264
450,5104,0.648034930229187,-0.44852152466773987
451,5106,-0.13107973337173462,0.23469282686710358
452,5107,0.6893938779830933,0.25294432044029236
453,5109,0.32400453090667725,-0.8456370234489441
454,5110,0.5380198955535889,-0.7589742541313171
455,5111,0.5347489714622498,-0.7705038189888
456,5112,0.6672174334526062,0.3877004384994507
457,5113,-0.07250833511352539,-0.3555971682071686
458,5115,0.6230081915855408,-0.43096593022346497
459,5116,0.6365902423858643,-0.44024205207824707
460,5120,0.6672868132591248,0.39344725012779236
461,5121,0.6657337546348572,0.3784349858760834
462,5122,0.675777018070221,0.3861199915409088
463,5125,-0.3272704482078552,-0.7327476143836975
464,5126,-0.34087347984313965,-0.7329034805297852
465,5127,-0.3242811858654022,-0.7126493453979492
466,5128,-0.33439910411834717,-0.7323542833328247
467,5129,0.6836544871330261,0.38394683599472046
468,5130,-0.3303474187850952,-0.7410843372344971
469,5131,-0.3381254971027374,-0.740656852722168
470,5133,0.09261947125196457,-0.05828311666846275
471,5135,-0.061777010560035706,-0.25355085730552673
472,5140,-0.40489962697029114,0.03553876653313637
473,5145,-0.40758219361305237,0.04108785465359688
474,5147,-0.879622220993042,0.23756352066993713
475,5148,-0.8582162261009216,0.23074977099895477
476,5152,-0.8846878409385681,0.24364306032657623
477,5153,-0.03528411686420441,-0.2636467218399048
478,5154,-0.11231331527233124,0.21449142694473267
479,3115,0.03964671120047569,-0.01850714720785618
480,2695,-0.026694729924201965,-0.2840593457221985
481,5166,-0.2603287398815155,0.6669491529464722
482,5172,-0.09994212538003922,0.22716954350471497
483,5300,-0.2955874800682068,0.31674790382385254
484,5181,-0.03370746225118637,-0.25608739256858826
485,3137,-0.3349134027957916,-0.45801690220832825
486,3138,0.04988348111510277,-0.07502184808254242
487,5189,-0.41837501525878906,0.011347959749400616
488,5193,0.6735024452209473,-0.11415839940309525
489,5198,-0.4024687111377716,0.046124476939439774
490,5200,-0.3224693238735199,0.2684043049812317
491,5201,-0.03038477711379528,-0.26991644501686096
492,5202,-0.03213997185230255,-0.2652814984321594
493,5203,-0.39788928627967834,0.044108740985393524
494,5204,0.4477098286151886,-0.795372724533081
495,5209,-0.41412103176116943,0.052497487515211105
496,5211,-0.40655145049095154,0.009579004719853401
497,5214,-0.31117644906044006,0.28257256746292114
498,5215,-0.40381550788879395,0.016780342906713486
499,5216,-0.030982134863734245,-0.2612031102180481
500,5217,-0.013142826035618782,-0.28635871410369873
501,5220,-0.30521559715270996,0.27580705285072327
502,5221,-0.3037327826023102,0.2796599566936493
503,5222,-0.30448833107948303,0.2712132930755615
504,5232,-0.41025829315185547,0.01602780446410179
505,5234,-0.11387547850608826,0.24999497830867767
506,5235,-0.11217841506004333,0.22216221690177917
507,5239,0.2817937135696411,-0.7224489450454712
508,5243,-0.2362004965543747,-1.0
509,5245,-0.12470616400241852,0.3578758239746094
510,5247,-0.8685415983200073,-0.23942436277866364
511,5248,-0.8356066942214966,-0.23030748963356018
512,5251,-0.119481161236763,0.35501953959465027
513,5253,0.4372502863407135,-0.7627605199813843
514,5254,0.4574352204799652,-0.7879130244255066
515,5255,0.4495299160480499,-0.7885657548904419
516,5256,-0.4007331430912018,0.04214094951748848
517,5257,-0.41178029775619507,0.006955534219741821
518,5265,-0.12099699676036835,0.37547600269317627
519,5266,-0.23248013854026794,-0.9841600656509399
520,5267,-0.11750397831201553,0.3043784201145172
521,5268,-0.27493444085121155,0.6859933137893677
522,5272,-0.8519411683082581,-0.3407030999660492
523,3225,-0.3411593437194824,-0.44307199120521545
524,3226,-0.3344564437866211,-0.4431292712688446
525,3227,-0.3302602171897888,-0.456508606672287
526,5277,-0.3693564236164093,0.3035612404346466
527,5279,0.6902469992637634,-0.6784146428108215
528,5286,0.13643702864646912,-0.049578677862882614
529,5287,-0.1314999908208847,0.39082273840904236
530,5288,-0.1293153017759323,0.38485100865364075
531,3242,0.15976493060588837,0.8822404146194458
532,5294,-0.40962928533554077,0.014193492010235786
533,5296,-0.3074931800365448,0.3163823187351227
534,5297,-0.29466527700424194,0.2918074429035187
535,5298,-0.3016696870326996,0.3178512454032898
536,5299,-0.30026018619537354,0.28770530223846436
537,3252,0.8805551528930664,-0.1564210057258606
538,5301,-0.29764363169670105,0.29058584570884705
539,5302,-0.7250619530677795,0.4300411343574524
540,5303,-0.12675482034683228,0.37622150778770447
541,5305,0.6456939578056335,-0.12367604672908783
542,5306,0.6532994508743286,-0.12441443651914597
543,5307,-0.11443110555410385,0.3776305019855499
544,3261,0.1707276999950409,0.9125954508781433
545,5314,-0.40197402238845825,0.010032025165855885
546,5315,-0.11922401189804077,0.3624756634235382
547,5325,-0.040147531777620316,-0.272306352853775
548,5329,-0.04062601923942566,-0.2669598460197449
549,5330,-0.04697342962026596,-0.2701556384563446
550,5331,-0.04401355981826782,-0.2684692144393921
551,3284,0.5401190519332886,0.513923704624176
552,5333,-0.3974820077419281,0.012739022262394428
553,5335,-0.317175954580307,0.2722070813179016
554,5338,0.8645475506782532,0.456684410572052
555,5339,0.8365664482116699,0.441423237323761
556,5340,-0.10557174682617188,0.2140449434518814
557,5342,-0.300747275352478,0.2760644257068634
558,3303,-0.5680110454559326,-0.593035876750946
559,5352,-0.7306678295135498,0.4175760746002197
560,3306,0.16389846801757812,0.9178260564804077
561,5363,-0.11890275031328201,0.3812844157218933
562,5364,-0.041443873196840286,-0.2564588189125061
563,5368,-0.40075355768203735,0.028194276615977287
564,5332,-0.04369194060564041,-0.27189555764198303
565,5371,-0.04314039647579193,-0.26010286808013916
566,5372,-0.04082923382520676,-0.2563192546367645
567,5373,0.8494588136672974,0.6022470593452454
568,5374,-0.30755630135536194,0.2623409032821655
569,5377,-0.31210577487945557,0.2849823534488678
570,5378,-0.1237526684999466,0.3834683895111084
571,5379,-0.11117177456617355,0.23041677474975586
572,5381,0.8261666297912598,0.584821879863739
573,5382,-0.12663282454013824,0.36647829413414
574,5383,-0.33511847257614136,0.28999385237693787
575,5384,-0.041681770235300064,-0.2637944221496582
576,5385,-0.13185004889965057,0.21268829703330994
577,5386,0.8203400373458862,-0.17083068192005157
578,5387,-0.2614372968673706,0.6424549221992493
579,5388,-0.4109686613082886,0.013750880025327206
580,5390,-0.11626196652650833,0.21496154367923737
581,5391,-0.3207381069660187,0.2895967662334442
582,5392,-0.30003684759140015,-0.8595899939537048
